Workbook,Sheet,Year,Value,Industry Description
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2007,693645.0,Wholesale trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2008,721008.0,Wholesale trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2009,684497.0,Wholesale trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2010,727916.0,Wholesale trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2011,760534.0,Wholesale trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2012,816202.0,Wholesale trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2013,851874.0,Wholesale trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2014,895484.0,Wholesale trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2015,949853.0,Wholesale trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2016,942104.0,Wholesale trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2017,965437.0,Wholesale trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2018,988041.0,Wholesale trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2019,1029960.0,Wholesale trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2020,1057805.0,Wholesale trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2021,1123940.0,Wholesale trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2022,1282932.0,Wholesale trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2023,1362611.0,Wholesale trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1997,476666.0,Retail trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1998,517928.0,Retail trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1999,536352.0,Retail trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2000,562131.0,Retail trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2001,587210.0,Retail trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2002,608716.0,Retail trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2003,638131.0,Retail trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2004,655165.0,Retail trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2005,688628.0,Retail trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2006,708178.0,Retail trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2007,706634.0,Retail trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2008,691481.0,Retail trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2009,685849.0,Retail trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2010,704305.0,Retail trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2011,715502.0,Retail trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2012,747882.0,Retail trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2013,794267.0,Retail trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2014,823981.0,Retail trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2015,885139.0,Retail trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2016,932073.0,Retail trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2017,968627.0,Retail trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2018,1004358.0,Retail trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2019,1046165.0,Retail trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2020,1095544.0,Retail trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2021,1256081.0,Retail trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2022,1332082.0,Retail trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2023,1466611.0,Retail trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1997,47959.0,Air transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1998,46625.0,Air transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1999,48641.0,Air transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2000,47972.0,Air transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2001,44894.0,Air transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2002,41586.0,Air transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2003,46350.0,Air transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2004,48413.0,Air transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2005,48961.0,Air transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2006,55850.0,Air transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2007,59366.0,Air transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2008,55166.0,Air transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2009,58019.0,Air transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2010,71788.0,Air transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2011,71244.0,Air transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2012,74095.0,Air transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2013,77362.0,Air transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2014,83597.0,Air transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2015,95603.0,Air transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2016,104425.0,Air transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2017,106983.0,Air transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2018,107798.0,Air transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2019,115580.0,Air transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2020,53380.0,Air transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2021,77710.0,Air transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2022,117903.0,Air transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2023,136470.0,Air transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1997,20852.0,Rail transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1998,22813.0,Rail transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1999,23342.0,Rail transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2000,24118.0,Rail transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2001,24015.0,Rail transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2002,22887.0,Rail transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2003,24489.0,Rail transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2004,26476.0,Rail transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2005,29368.0,Rail transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2006,33328.0,Rail transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2007,33461.0,Rail transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2008,38372.0,Rail transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2009,34473.0,Rail transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2010,35813.0,Rail transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2011,38094.0,Rail transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2012,40801.0,Rail transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2013,42707.0,Rail transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2014,46179.0,Rail transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2015,47220.0,Rail transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2016,43389.0,Rail transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2017,45810.0,Rail transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2018,48418.0,Rail transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2019,47564.0,Rail transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2020,45052.0,Rail transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2021,49409.0,Rail transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2022,54300.0,Rail transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2023,56235.0,Rail transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1997,6542.0,Water transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1998,6410.0,Water transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1999,6501.0,Water transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2000,7969.0,Water transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2001,8337.0,Water transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2002,7363.0,Water transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2003,8447.0,Water transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2004,9383.0,Water transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2005,9213.0,Water transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2006,13223.0,Water transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2007,14598.0,Water transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2008,16531.0,Water transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2009,15969.0,Water transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2010,14762.0,Water transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2011,14150.0,Water transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2012,13528.0,Water transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2013,16738.0,Water transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2014,16701.0,Water transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2015,16503.0,Water transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2016,14295.0,Water transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2017,13780.0,Water transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2018,15433.0,Water transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2019,15225.0,Water transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2020,12663.0,Water transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2021,19260.0,Water transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2022,22324.0,Water transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2023,24236.0,Water transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1997,76812.0,Truck transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1998,85250.0,Truck transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1999,92018.0,Truck transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2000,97650.0,Truck transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2001,96843.0,Truck transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2002,96729.0,Truck transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2003,101010.0,Truck transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2004,108730.0,Truck transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2005,116458.0,Truck transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2006,125057.0,Truck transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2007,123249.0,Truck transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2008,120042.0,Truck transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2009,108988.0,Truck transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2010,113032.0,Truck transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2011,121505.0,Truck transportation
