Industry Description,Year,Value,Workbook,Sheet
"Performing arts, spectator sports, museums, and related activities",2011,242.388,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Performing arts, spectator sports, museums, and related activities",2012,252.308,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Performing arts, spectator sports, museums, and related activities",2013,261.539,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Performing arts, spectator sports, museums, and related activities",2014,273.086,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Performing arts, spectator sports, museums, and related activities",2015,283.138,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Performing arts, spectator sports, museums, and related activities",2016,292.086,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Performing arts, spectator sports, museums, and related activities",2017,300.0,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Performing arts, spectator sports, museums, and related activities",2018,302.97,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Performing arts, spectator sports, museums, and related activities",2019,308.047,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Performing arts, spectator sports, museums, and related activities",2020,311.709,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Performing arts, spectator sports, museums, and related activities",2021,314.31600000000003,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Performing arts, spectator sports, museums, and related activities",2022,322.84000000000003,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Performing arts, spectator sports, museums, and related activities",2023,337.029,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Petroleum and coal products,1997,190.341,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Petroleum and coal products,1998,191.21,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Petroleum and coal products,1999,191.187,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Petroleum and coal products,2000,191.289,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Petroleum and coal products,2001,193.872,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Petroleum and coal products,2002,197.769,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Petroleum and coal products,2003,201.44799999999998,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Petroleum and coal products,2004,204.273,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Petroleum and coal products,2005,211.175,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Petroleum and coal products,2006,218.624,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Petroleum and coal products,2007,230.173,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Petroleum and coal products,2008,249.378,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Petroleum and coal products,2009,261.987,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Petroleum and coal products,2010,279.096,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Petroleum and coal products,2011,283.411,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Petroleum and coal products,2012,283.87,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Petroleum and coal products,2013,293.432,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Petroleum and coal products,2014,302.335,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Petroleum and coal products,2015,299.922,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Petroleum and coal products,2016,298.243,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Petroleum and coal products,2017,300.0,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Petroleum and coal products,2018,304.223,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Petroleum and coal products,2019,308.596,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Petroleum and coal products,2020,308.197,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Petroleum and coal products,2021,306.334,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Petroleum and coal products,2022,303.863,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Petroleum and coal products,2023,302.073,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Pipeline transportation,1997,229.528,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Pipeline transportation,1998,234.01,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Pipeline transportation,1999,238.169,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Pipeline transportation,2000,243.85399999999998,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Pipeline transportation,2001,248.457,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Pipeline transportation,2002,248.875,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Pipeline transportation,2003,245.213,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Pipeline transportation,2004,241.111,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Pipeline transportation,2005,238.19,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Pipeline transportation,2006,235.8,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Pipeline transportation,2007,235.584,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Pipeline transportation,2008,238.613,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Pipeline transportation,2009,242.37,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Pipeline transportation,2010,242.663,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Pipeline transportation,2011,241.622,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Pipeline transportation,2012,240.78199999999998,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Pipeline transportation,2013,249.046,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Pipeline transportation,2014,266.676,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Pipeline transportation,2015,281.551,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Pipeline transportation,2016,292.324,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Pipeline transportation,2017,300.0,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Pipeline transportation,2018,300.79200000000003,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Pipeline transportation,2019,300.24199999999996,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Pipeline transportation,2020,299.219,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Pipeline transportation,2021,295.075,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Pipeline transportation,2022,292.637,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Pipeline transportation,2023,292.502,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Plastics and rubber products,1997,192.746,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Plastics and rubber products,1998,197.588,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Plastics and rubber products,1999,203.885,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Plastics and rubber products,2000,209.861,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Plastics and rubber products,2001,214.55,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Plastics and rubber products,2002,219.107,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Plastics and rubber products,2003,223.983,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Plastics and rubber products,2004,228.10399999999998,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Plastics and rubber products,2005,232.95999999999998,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Plastics and rubber products,2006,239.966,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Plastics and rubber products,2007,249.013,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Plastics and rubber products,2008,260.14,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Plastics and rubber products,2009,267.195,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Plastics and rubber products,2010,271.988,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Plastics and rubber products,2011,278.931,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Plastics and rubber products,2012,285.108,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Plastics and rubber products,2013,292.168,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Plastics and rubber products,2014,297.163,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Plastics and rubber products,2015,300.03499999999997,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Plastics and rubber products,2016,302.036,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Plastics and rubber products,2017,300.0,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Plastics and rubber products,2018,296.006,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Plastics and rubber products,2019,294.2,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Plastics and rubber products,2020,293.577,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Plastics and rubber products,2021,297.55899999999997,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Plastics and rubber products,2022,298.807,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Plastics and rubber products,2023,294.836,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Primary metals,1997,241.36599999999999,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Primary metals,1998,243.086,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Primary metals,1999,244.174,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Primary metals,2000,244.03300000000002,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Primary metals,2001,242.352,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Primary metals,2002,240.19,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Primary metals,2003,236.68900000000002,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Primary metals,2004,233.705,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Primary metals,2005,233.46499999999997,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Primary metals,2006,234.478,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Primary metals,2007,237.007,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Primary metals,2008,245.661,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Primary metals,2009,254.469,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Primary metals,2010,261.37,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Primary metals,2011,272.322,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Primary metals,2012,283.799,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Primary metals,2013,294.503,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Primary metals,2014,300.308,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Primary metals,2015,300.884,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Primary metals,2016,299.011,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Primary metals,2017,300.0,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Primary metals,2018,304.114,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Primary metals,2019,310.413,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Primary metals,2020,313.821,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Primary metals,2021,315.182,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Primary metals,2022,313.034,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Primary metals,2023,308.767,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
